"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Liechtenstein","LIE","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","63.66","","","","","","","","","","66.61","","","","","","","","","","66.92","","","","","","","","","","","","","","","","","","","","64.96","64.59","63.61","63.77","63.06","63.02","63.1","63.89","62.25","61.8","61.63","63.12","62.5","61.9","61.75","61.42","60.9","60.4","","","","","","",
"Sri Lanka","LKA","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","54.49","","","","","","","29.27","56.9","","","","","","","","","","36.75","","","","58.39","57.34","","","","61.45","","56.62","56.72","57.04","54.88","55.4","55.24","58.82","57.31","55.57","48.8","50.3","55.63","53.98","54.26","50.94","55.52","50.08","52.29","53.295","52.867","52.57","52.053","51.599","53.669","53.725","53.991","51.721","52.249","50.495","49.836","49.727","",
"Lower middle income","LMC","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","63.4147523919972","","","","","","","","","","","","","","","","","","","","56.7599742873098","","","","","","","","","","58.6593305363222","","","56.8342040147506","","","","","","57.848670220502","59.5711753089991","","","","58.0103666811832","","","","","57.2641306075992","","55.3737863421615","","","","","","50.7795608109948","53.3791347733572","","53.3842605310437","56.8163174952138","",
"Low & middle income","LMY","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.7260354858875","66.8412803259097","","","","65.3593727178752","","","","","62.35403238625","","61.9729973280544","","","","","","","","","","","",
"Lesotho","LSO","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","51.38","","","","","","","","","","44.3","","","","","","","","","","55.5","","","","","","","","","","41.15","61.7","","72.92","","","","","","","44.26","","45.19","","","","","65.24","","","","","","57.655","","","","",
"Late-demographic dividend","LTE","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","77.7831069114519","","","","","","","","76.4790597590397","","","","","","","","","","71.3797156234849","72.5220917447839","71.8219373456446","71.2690522107871","70.9192018636117","70.9163435291228","70.4937122028012","70.4159674886232","70.022614426431","69.8675540066897","69.2258120632416","68.9226956450457","68.7445633970906","68.6463615664524","68.6236696570901","68.7032148305203","68.8567090795847","","","","","","","",
"Lithuania","LTU","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.88","","","","","","","","61.2","61.046","61.208","60.257","59.051","58.457","60.204","57.15","56.284","55.252","55.545","55.815","56.549","56.816","57.39","57.73","57.999","58.928","59.157","60.33","60.602","61.548","62.087","62.614","62.29","62.887","63.117",
"Luxembourg","LUX","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","51.75","","","","","","50.39","","","","48.84","","","","","","","","","","","51.78","","50.898","50.997","51.808","51.716","52.324","51.05","51.054","50.064","51.85","53.562","52.736","52.692","50.799","50.959","51.194","51.351","52.359","53.412","53.815","54.765","54.175","55.005","55.556","55.008","55.931","56.011","58.074","57.661","57.533","58.779","59.314","59.789","60.544","59.859","59.297","59.889","60.641","60.791","62.211","61.555","62.243",
"Latvia","LVA","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.15","","","","","","","","","59.079","57.74","56.184","56.588","57.984","57.098","57.402","57.36","59.097","60.255","61.545","60.13","58.884","58.524","59.727","59.435","59.273","60.066","60.419","60.831","61.441","61.228","61.674","60.186","61.139","61.175",
"Macao SAR, China","MAC","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","39.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.5","50.1","58.89","58.43","58.65","60.17","67.96","65.84","65.24","","65.24","69.42","63.89","60.76","61.93","63.44","65.89","69.19","70.64","72.02","71.48","72.51","72.36","72.72","73.82","73.7","72.3","","","","","","","",
"St. Martin (French part)","MAF","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","47.2","","","","","","","","","","","45.57","","","","","","","","","","","47.989","","","","","","","","49.59","","","","49.927","51.96","","","48.08","54.38","53.4","51.27","50.69","51.92","52.61","52.1","35.95","52.27","50.59","36.51","49.61","49.16","48.41","48.31","48.06","47.47","46.55","45.5","","","","45.3","44.3","",
"Monaco","MCO","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.25","","","","","","","",
"Moldova","MDA","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.77","","","47.52","","","","39.05","","45.42","46.12","59.912","57.946","57.225","57.248","55.113","54.815","58.093","58.846","59.587","60.685","63.371","64.395","64.787","65.249","69.265","70.215","69.907","68.331","67.053","69.332","69.68","72.51","72.531","70.787",
"Madagascar","MDG","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","50.51","","","","","","","","","","81.44","","","","","","","","","","39.35","","","","","","","","71.03","","","","","","","","79.589","","82.63","","86.94","","","","","63.7","","92.596","","","86.381","","","","","","","75.013","",
"Maldives","MDV","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","77.31","","","","","","","","52.1","","","","","49.52","","","","","51.31","","","","","54.8","","","","","","","","","52.099","","","","","68.501","","56.893","","","63.632","","","","",
"Middle East & North Africa","MEA","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.827376251301","45.6549411169217","46.8867789594465","46.563040329323","45.4418602468475","45.8434601536025","46.1632127411338","45.8892194851568","46.4802883779476","44.9477279387586","46.8508271542798","47.9571058855437","47.6616982866348","","","","46.1477338620773","","",
"Mexico","MEX","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","55.48","","","","","","","","","","48.64","","","","","27.6","","","50.97","51.3","55.79","","","","","","","","38.4","","47.58","59.863","60.571","61.349","61.402","61.507","61.462","62.89","62.661","61.994","61.692","60.99","57.944","58.278","58.85","59.329","60.132","60.103","59.936","59.891","59.661","59.782","60.434","60.314","59.81","59.849","59.744","59.419","59.629","60.172","55.517","58.855","59.749","60.384",
"Marshall Islands","MHL","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","47.79","","","","","","","","","","","","","","","","","","","51.15","","","","","","","44.82","","","","","41.28","","","","","","","","45.061","","49.508","","",
"Middle income","MIC","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.7419555090039","66.8592815991567","","","","64.92756543161","","","","","62.489423962152","","61.8648930649323","64.8933906623873","","","64.8074620989832","","","","","","","",
"North Macedonia","MKD","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.17","","","54.11","","54.95","53.7","54.8","53.13","52.9","55.5","52.64","54.51","","53.599","53.357","54.504","55.019","55.158","53.789","55.244","55.193","55.869","56.069","55.446","55.107","55.092","54.789","55.216","54.381","54.037","52.815","51.841",
"Mali","MLI","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","52.3","","","","","","","","","","","65.43","","","","","","","","","","","","","","","","","49.43","","75.2","82.2","","59.35","65.29","","","77.224","70.617","70.561","62.003","69.159","63.748","57.07","65.916","","58.877","",
"Malta","MLT","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","32.54","","","","","","","","","","","","37.62","38.92","38.1","","36.73","","40.15","36.62","36.9","37.28","37.16","37.17","","","36.09","46.99","48.84","47.98","47.85","47.73","38.42","49.683","50.328","50.368","50.322","49.034","49.073","49.109","49.853","50.046","53.657","54.281","55.154","56.577","58.349","59.644","60.217","61.315","62.495","64.808","66.41","67.617","68.804","70.633","65.645",
"Myanmar","MMR","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","55.98","","41","40.86","","41.06","","41.6","","","","","","","","","","","","","","","","","","","","","","","","","64.711","","62.023","62.361","60.502","60.151","","","",
"Middle East & North Africa (excluding high income)","MNA","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.4485822393569","44.1200835466959","45.6655581167606","44.5812498517003","43.3177598996977","44.6553997846543","44.2604110554301","44.3292338301019","44.7047331360739","43.2533173805599","44.3936155584691","44.4383231552997","44.1414611709762","","","","41.9171442798094","","",
"Montenegro","MNE","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.7","51.9","51.1","49.829","48.741","50.04","50.105","52.718","53.727","54.52","54.668","56.011","57.417","53.348","50.956","59.038","",
"Mongolia","MNG","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.22","","100","","37.07","60.108","58.54","57.86","59.961","60","58.395","58.47","59.363","60.59","60.668","59.488","60.091","59.816","58.726","59.558","59.473","65.358","63.172","60.996","62.268","60.451",
"Northern Mariana Islands","MNP","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","57.26","","","","","81.76","","","","","81.23","","","","","","","","81.82","","","","","","","72.26","","","","","","","","","","","","","",
"Mozambique","MOZ","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","63.07","","","","","","","","","","87.32","","","","","","","","","","","","","","","","","83.94","","","","","","86.03","","","","","","","","","","","","79.053","","","","","","","78.817","",
"Mauritania","MRT","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","48.53","","","","","","","","","","","","","46.48","","","","","","","","","","","","46","","","","","","","","","","","","43.551","","","","","41.102","","45.467","","","","",
"Mauritius","MUS","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","49.38","","","","","","","","","","51.73","","","","","","","","","","","53.79","55.04","","","61.79","","62.82","57.49","61.29","61.77","62.09","62.46","59.31","","","","","58.1","58.025","58.715","61.104","59.343","59.809","59.268","58.335","58.33","58.475","59.228","58.324","58.497","59.516","59.713","60.051","59.252","59.409","58.666","59.068","71.521","51.968","54.864","57.929",
"Malawi","MWI","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","71.28","","","","","","","","88.74","","","","77.83","","","","","","","","","","","77.35","","","","","","88.6","80.81","","","","","","73.38","","77.615","","","","63.467","","","68.264","","","",
"Malaysia","MYS","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","57.033","","","","","","","","","","57.35","","64.84","65.64","65.27","65.72","66.12","66.55","66.57","66.19","66.54","55.645","65.92","66.52","","64.75","66.3","65.61","64.36","64.29","65.09","64.93","64.36","65.23","64.36","63.26","","","","","","64.46","","","67.65","67.88","67.73","67.95","68.29","68.69","68.44","68.63","69.26","",
"North America","NAC","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","59.4","58.8400096603287","58.8","58.7","58.7","58.9","59.2","59.6","59.6","60.1","60.4034606921329","59.994959170779","60.4","60.8","61.3","61.2","61.5942640727383","62.2574917463213","63.1558006340845","63.6972038299522","63.8483513343859","64.0105448408485","64.0387145399104","64.0711066594022","64.46347124162","64.8830847395315","65.3792766898077","65.6862922869601","65.9942879149868","66.576541826507","66.5650408655765","66.2398678304582","66.3294939236938","66.2030610521579","66.5065581738695","66.5272598921382","66.6469997548447","66.969443959685","66.8892286461369","66.9272075793522","66.9437460706166","66.7317994669114","66.610235839278","66.3770299620554","66.1450140351529","66.1579248258475","66.2817976264774","66.1843043374584","66.1571710350559","65.5679435510597","64.9501659992139","64.3964966580855","64.0250722911293","63.6182176552633","63.2397879466097","63.0158936150245","63.1113203172697","63.1838194335926","63.1777451872892","63.4123150853456","62.0180727337382","62.0544144485278","62.5793715000742","62.9338046264181",
"Namibia","NAM","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","57.81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.41","","","54.57","","","53.57","","","54.13","54.43","","","48.04","","","","55.4","","60.153","","57.533","61.701","60.825","","60.453","","58.879","","","","","",
"New Caledonia","NCL","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","57.75","","","","","","38.89","","","","","","","","","","","","","","","","","","","","","","","","","","","51.9","","","","","","","","57.97","","","","","67.34","","","","","64","","","60.185","57.869","57.858","57.786","","57.744","",
"Niger","NER","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","29.41","","","","","","","","","","","","","","","","","48.38","","","","","","","","","","","53.77","","","","","","","39.8","","","","","","62.67","","","","63.83","","","","","","79.516","42.708","","73.565","","","26.487","","72.438","","","79.612","",
"Nigeria","NGA","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","57.67","","","","","","","","","","","","","","","","","","","","57.91","","","57.22","","","","","55.4","","","","","","","","","","","","","55.9","","","","","","","60.413","","59.808","","72.245","74.582","76.337","","58.872","","","81.268","82.559",
"Nicaragua","NIC","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","55.15","","","","","","","","48.69","","","","","","54.17","","","31.96","","","","","","","","","59.99","61.52","62.01","","","","57.91","58.45","","59.48","59.99","61.5","60.777","","61.7","61","61.1","60.02","59","60.4","51.8","73.87","","76.955","75.71","64.971","","","","","","","","","",
"Netherlands","NLD","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","52.08","","","","","","","","","","","","","","","","","49.43","","49.38","48.72","49.34","50.78","51.022","","50.705","51.33","56.004","55.716","56.002","57.118","57.669","58.022","58.138","58.885","59.203","59.709","60.942","61.69","62.48","63.534","64.177","64.878","64.751","64.904","63.428","63.528","64.536","65.247","65.383","64.82","64.544","65.006","64.963","64.362","64.385","64.077","64.036","64.261","64.797","64.527","66.987","67.899","68.546",
"Norway","NOR","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","52.81","","","","","","","","","","50.89","","","","","","","","","","67.4","67.89","67.93","68.11","68.27","68.82","70.37","71.27","71.08","69.75","69.47","68.48","68.399","68.106","68.515","69.419","71.067","72.727","73.864","73.519","73.796","73.853","74.111","72.806","72.559","72.193","71.855","72.642","73.763","72.678","71.85","71.314","71.42","71.115","70.889","70.995","70.518","69.725","70.064","67.115","63.805","65.966","65.727","65.677",
"Nepal","NPL","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","76.37","","","","","","","","","","61","","","","","","","","","","66.72","","","","","","","","","","63.92","","","","","70.7","","","85.85","","","","93","","","","","83.33","","","","","81.1","","82.7","","39.915","","","","","","",
"Nauru","NRU","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","68.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.01","","","","","","","","","64.03","","68.69","","","","","","","","65.193","","",
"New Zealand","NZL","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","66.693","66.344","64.846","63.601","63.856","63.82","63.358","63.288","64.111","64.751","65.604","65.453","65.037","65.117","65.235","65.788","66.506","66.302","66.91","67.673","68.185","68.426","68.397","68.174","67.965","68.328","68.029","67.775","68.692","68.78","69.96","70.915","70.904","70.543","70.241","70.786","71.324","72.109",
"OECD members","OED","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","56.8580068761698","58.1563508049148","59.6194736624836","","59.5314995087495","59.8087081563289","59.7283325637409","59.6734436773562","60.0820422954652","59.0710861443107","60.8632138493368","59.8912702477419","60.7806339812726","61.0714721243153","60.5774790183435","60.9008765258748","60.743812557363","60.362012081173","60.6327095923602","60.581113955239","60.5774102766449","60.5419744133701","60.4615121615925","60.2004823169274","60.1585690927052","60.0082293566078","60.1796667629459","60.2464260785152","60.3768898493463","60.4865929705883","60.3969087962018","60.2640536207239","60.2205753412126","60.2926254857548","60.2243456378333","60.1311138049673","60.1369416934357","60.3109348017729","60.4474493456055","60.6118535523054","60.7816812023141","59.3167897535028","59.9881397339761","60.5660099461898","60.9315057701937",
"Oman","OMN","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.02","","","55.33","","","","","59.111","","","","","49.68","","","70.773","70.44","67.85","68.7","70.18","66.58","70.6","",
"Other small states","OSS","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.8650068207057","","","","","62.9748937334767","","","","","","57.0982327760823","","",
"Pakistan","PAK","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","32.36","","","","","","","","","","","29.96","","","","49.3","49.3","49.3","49.3","49.3","51.19","51.2","49.72","49.71","49.45","48.89","","49.34","32.2","49.35","49.68","49.68","49.2","49.15","48.36","","50.12","49.95","","50.41","","50.45","","50.73","46.56","50.032","50.045","50.084","50.535","50.997","50.775","48.627","51.451","50.997","52.026","48.93","","50.994","51.597","","52.73","","",
"Panama","PAN","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","56.57","","","","","","","","","","58.58","","","","","","","","","57.6","51.61","","","56.07","56.06","56.91","55.57","","56.94","57.99","54.76","57.35","","60.36","60.66","61.74","","61.48","60.72","61.24","58.8","57.4","62.67","62.77","63.12","63.27","62.31","62.17","63.68","64.15","63.069","61.489","63.135","63.871","63.767","63.702","63.948","63.529","64.911","66.05","62.977","59.643","62.939","61.882",
"Peru","PER","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","54.22","","","","","","","","","","","49.91","","","","","","","55.22","55.19","51.94","55.2","","55.24","33.28","61.87","61.22","33.9","61.29","61.5","57.26","58.9","51.17","60.78","62.92","","74.956","73.239","71.945","72.042","71.333","77.949","70.36","75.764","73.114","76.14","78.228","78.223","78.577","79.241","78.652","78.459","77.863","77.065","75.903","75.377","76.996","77.179","77.362","68.924","71.93","74.473","72.686",
"Philippines","PHL","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","54.56","","","","","","","","","","55.35","","","","","35.84","37.03","","63.93","","29.47","","","64.35","","63.88","","65.68","65.41","64.63","64.54","64.55","65.02","64.7","64.41","65.56","65.81","65.49","65.97","65.8","64.3","61.754","66.23","61.143","61.524","61.589","61.418","61.259","61.065","61.435","61.434","62.23","61.733","61.446","62.171","61.405","61.59","59.141","58.981","59.444","54.746","56.471","61.439","",
"Palau","PLW","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.08","","","","","55.541","","","","","67.5","","","","","","","","","64.404","","","","","","67.011","","","",
"Papua New Guinea","PNG","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","92.54","","","","","73.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.47","","","","","","","","","","48.343","","","","","","","","","","","","51.989","",
"Poland","POL","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","71.29","","","","","","","","","","70.56","","","","","","","","67.29","","","","","","","","","","65.28","","","","69.384","68.818","68.406","67.366","66.882","57.66","57.235","56.731","55.805","56.473","55.607","54.921","54.601","54.799","54.244","53.997","54.544","55.183","55.666","55.892","56.202","56.12","56.363","56.392","56.484","56.694","56.583","56.449","56.357","58.136","58.364","58.842",
"Pre-demographic dividend","PRE","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","42.24","","","","","","","","","","39.62","","","","","","44.94","44.32","44.43","44","39.58","43.34","42.91","41.59","41.39","42.27","41.79","43.08","45.14","","44.59","45.64","45.57","47.16","","46.1","46.88","47.81","47.55","47.36","45.94","","46.24","46.71","46.64","47.7","47.2","46.03","44.87","43.2","41.9","40.5","41.6","","","40.02","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","51.46","","","","","","","","","","53.34","","","","","","","","61.09","62.33","61.61","61.38","60.96","","59.98","58.6","58.608","58.58","58.454","58.915","58.865","60.535","59.42","58.803","58.448","58.137","57.724","57.742","60.59","60.661","60.802","61.428","62.013","61.985","61.519","61.861","62.063","62.205","62.029","61.355","61.225","60.491","60.142","59.281","58.81","58.581","58.445","58.942","59.107","59.249","57.886","57.806","58.616","59.447",
"Paraguay","PRY","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","57.06","","","","","","","","","","55.28","","","","","","","","","","55.42","","","","","","","67.68","65.54","63.78","65.14","67.56","68.12","76.9","71.2","","67.028","65.722","69.1","68.177","68.749","67.598","71.373","70.279","67.047","68.816","69.302","69.623","67.738","67.917","71.277","69.867","67.955","67.926","69.966","71.039","71.868","72.392","70.117","71.919","70.58","70.751",
"West Bank and Gaza","PSE","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.254","36.626","35.907","38.759","38.222","38.642","38.63","39.918","39.376","39.53","39.997","41.362","41.679","41.801","42.118","43.967","43.769","44.004","43.452","44.271","40.936","43.367","44.991","",
"Pacific island small states","PSS","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.2382312365378","","","","49.9805794023459","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","56.9694334527423","58.5049465071295","59.8033118637368","60.3873487700949","59.7744869886848","60.0651667429303","59.9909765526918","60.3364354756428","60.6483326368514","60.457609729268","61.0993411839988","61.0845542327311","61.0928977293329","61.114961851738","60.899135532961","60.9788014915552","61.2821278601545","60.8981667939545","60.8325178741602","61.2811221003906","61.0611089385907","61.1295220494805","60.9558720183333","61.0688684078617","61.0285638898133","60.8598328761076","61.1312572563683","61.1214731282382","61.1978728016413","61.3198845093502","61.1207372322559","60.9056319119385","60.7658948904019","60.9423484394864","60.8651321409689","60.5858597505507","60.7394226213655","60.818013906685","60.9571041239073","61.1514300432283","61.1074810702773","60.1956509344562","60.3986200484312","61.136737720477","61.434782111029",
"French Polynesia","PYF","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","57.37","","","","","32.01","","","","","","","","","","","","","","","","50.16","","","","","62.03","","","","","","","","59.78","","","","","","57.99","","","","","56.16","","","","","56.36","","","","","","","","","","","",
"Qatar","QAT","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","75.46","","","","","","","","","","","72.88","","","","","","","77.05","","80.39","85.15","87.38","87.72","86.99","86.74","86.54","84.22","87.32","88.19","91.81","88.05","87.34","88.1","87.98","87.4","87.43","",
"Romania","ROU","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","73.22","","","","","","","","","","","67.2","","","","","","","","","","","","","","","59.32","","","67.17","64.8","66.002","65.097","64.941","64.413","63.177","57.77","55.928","55.604","53.938","54.967","54.769","54.509","54.44","54.87","54.111","54.613","54.533","54.87","54.544","53.723","54.939","54.977","55.14","55.062","51.069","51.831","51.473",
"Russian Federation","RUS","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.42","","","70.742","68.361","65.867","65.143","63.892","62.248","61.136","65.276","65.461","64.205","64.869","64.693","65.412","65.98","66.341","67.085","67.434","67.634","67.67","68.34","68.628","68.494","68.85","69.101","69.511","62.756","62.846","62.202","61.87","62.281","62.244","62.707",
"Rwanda","RWA","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","","","","","","","","","","","","","","","","","92.72","","","","","","","","","","","46.34","","","","","","","85.98","","","","85.8","","77.47","","","83.1","","","","","","","73.56","","83.589","","","60.461","60.378","58.451","62.66","58.197","60.164","63.664",
"South Asia","SAS","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","63.6113862337033","","","","","","","","","","53.6644588621721","","","","","","","","","","58.1962684240819","","","","","","","","","","58.9572901227027","","","57.0974838690261","","","","","","57.9294086562724","58.5003734472041","","","","58.5504919586009","","","","","54.6574961935683","","52.7375701562886","","","","","","48.0426463767267","49.6777260184683","50.2848058004872","51.3014514379355","53.278581867528","55.7602915642992",
